,permissions,Latitude,Longitude,geojson_geometry,complete_geojson_geometry,geometry,links_self,links_assets,links_thumbnail,image id,acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,columns,epsg_code,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,origin_x,origin_y,pixel_resolution,provider,published,publishing_stage,quality_category,rows,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent
89,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.71303108050854, 13.988993101823613], [104.68260710330216, 13.839542823088774], [104.91389905395963, 13.796090537798873], [104.94250455545615, 13.945856469974713], [104.71303108050854, 13.988993101823613]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032506_77_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032506_77_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032506_77_1064/thumb,20190912_032506_77_1064,2019-09-12T03:25:06.776434Z,0.0,84,46,0.15,50,9364,32648,True,3.8,0,PS2.SD,PSScene4Band,4,465699,1546530,3,planetscope,2019-09-13T03:59:35Z,finalized,standard,7118,1064,0,0,2669446,110.6,65.4,2019-09-13T03:59:35Z,0.3,63,50
90,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.922310179518, 15.027594286150064], [104.89240372955628, 14.877174290431869], [105.12425090750114, 14.833423984487382], [105.1543599078272, 14.983796750650026], [104.922310179518, 15.027594286150064]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032450_49_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032450_49_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032450_49_1064/thumb,20190912_032450_49_1064,2019-09-12T03:24:50.492049Z,0.0,82,58,0.17,40,9391,32648,True,3.9,0,PS2.SD,PSScene4Band,0,488424,1661382,3,planetscope,2019-09-13T03:59:33Z,finalized,standard,7159,1064,2,0,2669446,112.9,65.1,2019-09-13T03:59:33Z,0.3,72,60
91,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.94930263111958, 15.15867909233192], [104.91927619941127, 15.008284909954769], [105.1512822763169, 14.964445008597494], [105.18142362773824, 15.114800920640825], [104.94930263111958, 15.15867909233192]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032448_45_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032448_45_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032448_45_1064/thumb,20190912_032448_45_1064,2019-09-12T03:24:48.456239Z,0.0,86,70,0.14,28,9392,32648,True,3.9,0,PS2.SD,PSScene4Band,0,491319,1675878,3,planetscope,2019-09-13T03:59:33Z,finalized,standard,7160,1064,2,0,2669446,113.1,65.1,2019-09-13T03:59:33Z,0.3,73,72
92,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.9757850316614, 15.28727840316078], [104.94575304772695, 15.13688309135547], [105.17784543799561, 15.092990247579877], [105.20806867709216, 15.24334236923298], [104.9757850316614, 15.28727840316078]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032446_42_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032446_42_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032446_42_1064/thumb,20190912_032446_42_1064,2019-09-12T03:24:46.420953Z,0.0,81,57,0.19,41,9392,32648,True,3.9,0,PS2.SD,PSScene4Band,0,494169,1690101,3,planetscope,2019-09-13T03:59:32Z,finalized,standard,7161,1064,2,0,2669446,113.4,65.0,2019-09-13T03:59:32Z,0.3,72,59
93,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.66154478958398, 13.738059110519512], [104.63143471912431, 13.587608000586242], [104.86209564869282, 13.543368853646351], [104.89219023291167, 13.69373981225106], [104.66154478958398, 13.738059110519512]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032510_84_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032510_84_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032510_84_1064/thumb,20190912_032510_84_1064,2019-09-12T03:25:10.848055Z,0.0,94,91,0.05,8,9405,32648,True,3.9,0,PS2.SD,PSScene4Band,1,460128,1518783,3,planetscope,2019-09-13T03:59:29Z,finalized,standard,7185,1064,0,0,2669446,110.1,65.4,2019-09-13T03:59:29Z,0.3,62,92
94,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.68619700629237, 13.862009226985935], [104.65653499280006, 13.711476417231253], [104.88733571767968, 13.66796062078202], [104.91721594297451, 13.818363405475258], [104.68619700629237, 13.862009226985935]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032508_81_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032508_81_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032508_81_1064/thumb,20190912_032508_81_1064,2019-09-12T03:25:08.812244Z,0.0,79,45,0.14,53,9398,32648,True,3.9,0,PS2.SD,PSScene4Band,2,462861,1532490,3,planetscope,2019-09-13T03:59:28Z,finalized,standard,7161,1064,0,0,2669446,110.4,65.4,2019-09-13T03:59:28Z,0.2,58,47
95,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.76429159619862, 14.247843076432998], [104.73459139812616, 14.097471920347425], [104.96615377649056, 14.054048474556112], [104.99543185804812, 14.204347416934501], [104.76429159619862, 14.247843076432998]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032502_70_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032502_70_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032502_70_1064/thumb,20190912_032502_70_1064,2019-09-12T03:25:02.705338Z,0.0,88,56,0.18,42,9387,32648,True,3.8,0,PS2.SD,PSScene4Band,1,471348,1575150,3,planetscope,2019-09-13T03:59:28Z,finalized,test,7149,1064,1,0,2669446,111.2,65.3,2019-09-13T03:59:28Z,0.2,62,58
96,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.82845068363969, 15.46897014325897], [104.85817639246453, 15.321529934001985], [105.08649844575525, 15.364551606346014], [105.05688237144233, 15.512320753931462], [104.82845068363969, 15.46897014325897]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040113_94_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040113_94_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040113_94_1069/thumb,20190912_040113_94_1069,2019-09-12T04:01:13.942331Z,0.0,88,67,0.19,30,9230,32648,True,3.8,0,PS2.SD,PSScene4Band,3,481596,1714995,3,planetscope,2019-09-13T03:59:24Z,finalized,test,7034,1069,0,0,2669328,127.4,72.3,2019-09-13T03:59:24Z,2.1,66,70
97,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.98712121379022, 14.681225084050519], [105.01667571887823, 14.533862356922885], [105.24425117362613, 14.576875569065015], [105.2147122038535, 14.724653512370866], [104.98712121379022, 14.681225084050519]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040101_56_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040101_56_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040101_56_1069/thumb,20190912_040101_56_1069,2019-09-12T04:01:01.568085Z,0.0,80,41,0.25,58,9233,32648,True,3.8,0,PS2.SD,PSScene4Band,0,498612,1627884,3,planetscope,2019-09-13T03:59:24Z,finalized,test,7038,1069,0,0,2669328,125.6,72.8,2019-09-13T03:59:24Z,2.0,59,42
98,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[105.00272461645987, 15.416293310223613], [104.97262408437074, 15.265931688278178], [105.2048860176761, 15.222021539120108], [105.23515421201998, 15.37233971848657], [105.00272461645987, 15.416293310223613]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032444_38_1064,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032444_38_1064/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_032444_38_1064/thumb,20190912_032444_38_1064,2019-09-12T03:24:44.385142Z,0.0,82,60,0.23,38,9393,32648,True,3.9,0,PS2.SD,PSScene4Band,0,497058,1704372,3,planetscope,2019-09-13T03:59:23Z,finalized,standard,7160,1064,2,0,2669446,113.7,65.0,2019-09-13T03:59:23Z,0.3,73,62
99,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.93372986446794, 14.944446458352262], [104.96334686989647, 14.797258140970463], [105.19103843328723, 14.840154626810364], [105.1616834913984, 14.987794962309142], [104.93372986446794, 14.944446458352262]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040105_69_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040105_69_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040105_69_1069/thumb,20190912_040105_69_1069,2019-09-12T04:01:05.692659Z,0.0,77,38,0.3,61,9227,32648,True,3.8,0,PS2.SD,PSScene4Band,0,492873,1656984,3,planetscope,2019-09-13T03:59:16Z,finalized,test,7028,1069,1,0,2669328,126.3,72.7,2019-09-13T03:59:16Z,2.1,61,39
100,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.90720628246304, 15.07548036299235], [104.9368225074143, 14.928003855957853], [105.16478332161972, 14.971008474213606], [105.13521987971855, 15.11883647241432], [104.90720628246304, 15.07548036299235]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040107_75_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040107_75_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040107_75_1069/thumb,20190912_040107_75_1069,2019-09-12T04:01:07.755208Z,0.0,84,58,0.19,42,9231,32648,True,3.8,0,PS2.SD,PSScene4Band,0,490026,1671477,3,planetscope,2019-09-13T03:59:09Z,finalized,test,7038,1069,1,0,2669328,126.6,72.6,2019-09-13T03:59:09Z,2.0,72,58
101,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.77528938249107, 15.731091737843315], [104.80505319848457, 15.583655260096412], [105.03361261358701, 15.626682869075076], [105.00395615042129, 15.774426767063494], [104.77528938249107, 15.731091737843315]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040118_06_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040118_06_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040118_06_1069/thumb,20190912_040118_06_1069,2019-09-12T04:01:18.066905Z,0.0,86,76,0.08,23,9227,32648,True,3.8,0,PS2.SD,PSScene4Band,0,475923,1743984,3,planetscope,2019-09-13T03:58:51Z,finalized,test,7031,1069,0,0,2669328,128.0,72.1,2019-09-13T03:58:51Z,2.1,62,77
102,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.96087142527803, 14.812453681432025], [104.99010422459446, 14.665792229186945], [105.21784122544152, 14.708805752536598], [105.18847001591999, 14.855907927017073], [104.96087142527803, 14.812453681432025]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040103_63_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040103_63_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040103_63_1069/thumb,20190912_040103_63_1069,2019-09-12T04:01:03.63011Z,0.0,78,37,0.29,62,9221,32648,True,3.8,0,PS2.SD,PSScene4Band,0,495789,1642398,3,planetscope,2019-09-13T03:58:49Z,finalized,test,7013,1069,1,0,2669328,125.9,72.8,2019-09-13T03:58:49Z,2.1,59,38
103,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.88113361208451, 15.206366096191656], [104.9108146186488, 15.058931893271588], [105.13887005689425, 15.101957524528968], [105.10922765242653, 15.249734420961875], [104.88113361208451, 15.206366096191656]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040109_81_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040109_81_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040109_81_1069/thumb,20190912_040109_81_1069,2019-09-12T04:01:09.817233Z,0.0,89,71,0.16,29,9230,32648,True,3.8,0,PS2.SD,PSScene4Band,0,487233,1685952,3,planetscope,2019-09-13T03:58:46Z,finalized,test,7036,1069,1,0,2669328,126.8,72.5,2019-09-13T03:58:46Z,2.0,65,71
104,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.85495685073516, 15.337290448490718], [104.88468089178731, 15.189858508950083], [105.11281430510061, 15.232897378576142], [105.08325933820889, 15.380690089801961], [104.85495685073516, 15.337290448490718]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040111_87_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040111_87_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040111_87_1069/thumb,20190912_040111_87_1069,2019-09-12T04:01:11.879782Z,0.0,92,81,0.12,19,9229,32648,True,3.8,0,PS2.SD,PSScene4Band,0,484431,1700436,3,planetscope,2019-09-13T03:58:38Z,finalized,test,7036,1069,0,0,2669328,127.1,72.4,2019-09-13T03:58:38Z,2.2,69,81
105,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.80195636810062, 15.600108868246098], [104.83166773166043, 15.452673091916663], [105.06012942074987, 15.495714295620823], [105.03048392876622, 15.643444043060072], [104.80195636810062, 15.600108868246098]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040116_00_1069,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040116_00_1069/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190912_040116_00_1069/thumb,20190912_040116_00_1069,2019-09-12T04:01:16.004356Z,0.0,74,54,0.22,25,9228,32648,True,3.8,0,PS2.SD,PSScene4Band,21,478767,1729497,3,planetscope,2019-09-13T03:58:33Z,finalized,test,7032,1069,0,0,2669328,127.7,72.2,2019-09-13T03:58:33Z,2.1,62,75
106,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.58313868786972, 15.112871121461174], [104.61304484129148, 14.964309115610225], [104.84359900659682, 15.007643958734523], [104.81362798323991, 15.156604213133521], [104.58313868786972, 15.112871121461174]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040332_10_106c,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040332_10_106c/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040332_10_106c/thumb,20190908_040332_10_106c,2019-09-08T04:03:32.100977Z,0.0,84,46,0.2,54,9328,32648,True,3.8,0,PS2.SD,PSScene4Band,0,455205,1675656,3,planetscope,2019-09-09T04:25:38Z,finalized,standard,7081,106c,0,0,2659418,121.7,73.3,2019-09-09T04:25:38Z,5.0,57,46
107,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.60949637537261, 14.980145730235446], [104.63942859098469, 14.831679586121952], [104.86948236503488, 14.875293132200992], [104.83991415640739, 15.02422321480773], [104.60949637537261, 14.980145730235446]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040330_02_106c,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040330_02_106c/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040330_02_106c/thumb,20190908_040330_02_106c,2019-09-08T04:03:30.020602Z,0.0,88,57,0.15,43,9316,32648,True,3.8,0,PS2.SD,PSScene4Band,0,458013,1661013,3,planetscope,2019-09-09T04:24:41Z,finalized,test,7091,106c,0,0,2659418,121.4,73.3,2019-09-09T04:24:41Z,5.0,65,57
108,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.66205374028256, 14.715894175294403], [104.69177839833604, 14.567434895748201], [104.92222862110262, 14.61068518591227], [104.8924086004055, 14.759959090713293], [104.66205374028256, 14.715894175294403]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040325_86_106c,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040325_86_106c/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040325_86_106c/thumb,20190908_040325_86_106c,2019-09-08T04:03:25.860377Z,0.0,93,76,0.06,24,9335,32648,True,3.8,0,PS2.SD,PSScene4Band,0,463620,1631781,3,planetscope,2019-09-09T04:24:17Z,finalized,standard,7092,106c,0,0,2659418,120.7,73.5,2019-09-09T04:24:17Z,5.0,62,76
109,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.82044547428087, 13.921576552876122], [104.84994704439728, 13.772916095737429], [105.07980049545039, 13.816405037323017], [105.05007053222982, 13.965649140853634], [104.82044547428087, 13.921576552876122]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040313_37_106c,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040313_37_106c/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040313_37_106c/thumb,20190908_040313_37_106c,2019-09-08T04:03:13.378128Z,0.0,79,60,0.28,40,9341,32648,True,3.8,0,PS2.SD,PSScene4Band,0,480603,1543929,3,planetscope,2019-09-09T04:24:16Z,finalized,test,7104,106c,1,0,2659418,118.6,74.0,2019-09-09T04:24:16Z,5.0,57,60
110,assets.analytic_sr:download,105.479,14.5905,"{'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[104.479, 13.5905], [106.479, 13.5905], [106.479, 15.5905], [104.479, 15.5905], [104.479, 13.5905]]]}}]}","[[[104.50313215079476, 15.508991219180905], [104.53312497320705, 15.36056329454239], [104.76422837417074, 15.403939824197337], [104.73421326354115, 15.55307910259298], [104.50313215079476, 15.508991219180905]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040338_34_106c,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040338_34_106c/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190908_040338_34_106c/thumb,20190908_040338_34_106c,2019-09-08T04:03:38.342101Z,0.0,85,55,0.18,41,9331,32648,True,3.8,1,PS2.SD,PSScene4Band,3,446709,1719519,3,planetscope,2019-09-09T04:24:15Z,finalized,standard,7087,106c,0,0,2659418,122.7,73.0,2019-09-09T04:24:15Z,5.0,63,59
