,permissions,Latitude,Longitude,geojson_geometry,geometry,links_self,links_assets,links_thumbnail,image id,acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,columns,epsg_code,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,origin_x,origin_y,pixel_resolution,provider,published,publishing_stage,quality_category,rows,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent
0,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.34777464510891, 21.282331564739554], [74.31446340678926, 21.129975733953778], [74.5581551078335, 21.08354820152742], [74.59133821939382, 21.235857570789157], [74.34777464510891, 21.282331564739554]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052607_75_1057,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052607_75_1057/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052607_75_1057/thumb,20190630_052607_75_1057,2019-06-30T05:26:07.756591Z,0.0,41,1,0.14,99,9595,32643,False,3.9,0,PS2.SD,PSScene4Band,0,428811,2353536,3,planetscope,2019-08-15T08:01:49Z,finalized,test,7360,1057,0,0,2486599,80.2,67.0,2019-08-15T08:01:49Z,2.0,48,1
1,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.37587188818247, 21.412667800761277], [74.34260785445034, 21.260743275046735], [74.58631505917685, 21.214471426865384], [74.61925235894608, 21.36637657500027], [74.37587188818247, 21.412667800761277]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052605_72_1057,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052605_72_1057/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190630_052605_72_1057/thumb,20190630_052605_72_1057,2019-06-30T05:26:05.721305Z,0.0,39,7,0.22,87,9577,32643,True,3.9,0,PS2.SD,PSScene4Band,6,431796,2367951,3,planetscope,2019-08-15T08:01:48Z,finalized,test,7337,1057,0,0,2486599,80.5,67.1,2019-08-15T08:01:49Z,2.0,50,13
2,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.27159521908561, 21.223873414188663], [74.30341187116755, 21.073515454322575], [74.54401481636647, 21.11871015653085], [74.51187529510298, 21.268782924301885], [74.27159521908561, 21.223873414188663]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_060252_30_1067,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190630_060252_30_1067/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190630_060252_30_1067/thumb,20190630_060252_30_1067,2019-06-30T06:02:52.300963Z,0.0,34,12,0.12,83,9414,32643,True,3.9,0,PS2.SD,PSScene4Band,5,424407,2351976,3,planetscope,2019-08-15T08:00:49Z,finalized,standard,7178,1067,0,0,2486588,79.3,75.4,2019-08-15T08:00:49Z,2.0,43,17
3,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.58796670242074, 20.164405235073488], [74.5572300447185, 20.01565069669591], [74.7958015327318, 19.968734302726613], [74.82853915926434, 20.11739820020016], [74.58796670242074, 20.164405235073488]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052503_12_1066,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052503_12_1066/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052503_12_1066/thumb,20190701_052503_12_1066,2019-07-01T05:25:03.125409Z,0.0,38,3,0.16,97,9464,32643,False,3.9,0,PS2.SD,PSScene4Band,0,453687,2229729,3,planetscope,2019-08-07T11:51:21Z,finalized,test,7232,1066,0,0,2489657,77.9,66.6,2019-08-07T11:51:21Z,0.4,57,3
4,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.7514844224272, 20.925566256091066], [74.71904583160737, 20.77366985245051], [74.96092491233814, 20.72767874620621], [74.9940281698349, 20.87945469796511], [74.7514844224272, 20.925566256091066]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052451_05_1066,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052451_05_1066/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190701_052451_05_1066/thumb,20190701_052451_05_1066,2019-07-01T05:24:51.05525Z,0.0,39,11,0.24,86,9542,32643,True,3.9,3,PS2.SD,PSScene4Band,0,470754,2313930,3,planetscope,2019-08-07T11:51:20Z,finalized,standard,7307,1066,0,0,2489657,79.6,66.8,2019-08-07T11:51:20Z,0.4,45,12
5,assets.analytic_sr:download,74.748,20.2969,"{'type': 'Polygon', 'coordinates': [[[73.748, 19.2969], [75.748, 19.2969], [75.748, 21.2969], [73.748, 21.2969], [73.748, 19.2969]]]}","[[[74.11403965816037, 20.68552739514627], [74.3568068690315, 20.640647492468215], [74.34166198449456, 20.56705371541594], [74.09785462454086, 20.61192263968539], [74.11075094812607, 20.67514509847357], [74.1118525681595, 20.674942051977066], [74.11403965816037, 20.68552739514627]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190702_050703_0e3a,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190702_050703_0e3a/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190702_050703_0e3a/thumb,20190702_050703_0e3a,2019-07-02T05:07:03.65282Z,0.03,45,32,0.2,12,9000,32643,True,3.9,0,PS2,PSScene4Band,53,405996,2287599,3,planetscope,2019-07-04T16:07:35Z,finalized,test,4410,0e3a,2,0,2496365,79.5,62.3,2019-07-04T16:07:35Z,3.4,44,87
