,permissions,Latitude,Longitude,geojson_geometry,complete_geojson_geometry,geometry,links_self,links_assets,links_thumbnail,image id,acquired,anomalous_pixels,clear_confidence_percent,clear_percent,cloud_cover,cloud_percent,columns,epsg_code,ground_control,gsd,heavy_haze_percent,instrument,item_type,light_haze_percent,origin_x,origin_y,pixel_resolution,provider,published,publishing_stage,quality_category,rows,satellite_id,shadow_percent,snow_ice_percent,strip_id,sun_azimuth,sun_elevation,updated,view_angle,visible_confidence_percent,visible_percent
59,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.43532496193758, 6.006407031100149], [101.21053187078788, 6.050624038888349], [101.22519955728748, 6.123913389891788], [101.44952596730948, 6.079640793148936], [101.44757221107238, 6.069850676877261], [101.44795808975624, 6.069774823503971], [101.44781579640468, 6.069030723783421], [101.43532496193758, 6.006407031100149]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031018_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031018_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031018_0e20/thumb,20190105_031018_0e20,2019-01-05T03:10:18.592697Z,0.02,99,94,0.04,4,8819,32647,True,3.8,0,PS2,PSScene4Band,0,744675,677415,3,planetscope,2019-01-06T04:08:29Z,finalized,standard,4301,0e20,1,0,1995642,133.2,47.3,2019-01-06T04:08:29Z,0.0,93,96
60,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.44845002732832, 6.074281939794318], [101.22353864816859, 6.118510250724061], [101.23808814424999, 6.191915298032395], [101.46272704348947, 6.147667538230651], [101.46082953859451, 6.138171150825882], [101.46120653920134, 6.138097031930773], [101.44845002732832, 6.074281939794318]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031017_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031017_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031017_0e20/thumb,20190105_031017_0e20,2019-01-05T03:10:17.517907Z,0.01,99,87,0.07,11,8825,32647,True,3.8,0,PS2,PSScene4Band,0,746082,684942,3,planetscope,2019-01-06T04:08:07Z,finalized,standard,4305,0e20,3,0,1995642,133.3,47.3,2019-01-06T04:08:07Z,0.0,91,89
61,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.31816102971895, 6.602938910911754], [101.329447082428, 6.659454513086173], [101.32965329241712, 6.659414048658845], [101.3315545505441, 6.669235989023327], [101.5567392984268, 6.624979840355291], [101.55415450338974, 6.611674867591654], [101.542144782622, 6.551606641127304], [101.31680043966776, 6.595899065501023], [101.31816102971895, 6.602938910911754]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031009_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031009_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031009_0e20/thumb,20190105_031009_0e20,2019-01-05T03:10:09.99752Z,0.01,95,85,0.01,3,8844,32647,True,3.8,0,PS2,PSScene4Band,12,756174,737796,3,planetscope,2019-01-06T04:08:00Z,finalized,standard,4302,0e20,0,0,1995642,133.7,47.0,2019-01-06T04:08:00Z,0.0,87,97
62,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.30404319603826, 6.530338729812242], [101.3182390726634, 6.601310470401144], [101.5432336596545, 6.557052805400868], [101.54125645710444, 6.547163562108665], [101.54156249142433, 6.547103410320746], [101.54063297431045, 6.542315022641744], [101.5288953600945, 6.483638020740831], [101.30358518632633, 6.527974636318135], [101.30404319603826, 6.530338729812242]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031011_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031011_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031011_0e20/thumb,20190105_031011_0e20,2019-01-05T03:10:11.071786Z,0.01,97,84,0.07,12,8835,32647,True,3.8,0,PS2,PSScene4Band,3,754746,730272,3,planetscope,2019-01-06T04:07:57Z,finalized,standard,4303,0e20,1,0,1995642,133.7,47.0,2019-01-06T04:07:57Z,0.0,87,87
63,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.34514237841135, 6.737220091428548], [101.56996984948563, 6.693100145575523], [101.55573672427067, 6.619668172040525], [101.33051455057678, 6.663863326830238], [101.34280451901465, 6.72735356803712], [101.34321809813662, 6.727272423559835], [101.34514237841135, 6.737220091428548]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031008_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031008_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031008_0e20/thumb,20190105_031008_0e20,2019-01-05T03:10:08.923254Z,0.01,95,70,0.06,11,8825,32647,True,3.8,0,PS2,PSScene4Band,17,757656,745323,3,planetscope,2019-01-06T04:07:57Z,finalized,standard,4298,0e20,2,0,1995642,133.8,46.9,2019-01-06T04:07:57Z,0.0,89,89
64,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.3721659361636, 6.87309674786249], [101.59735569791111, 6.828896397358022], [101.58309850861022, 6.755466843229214], [101.35765451477855, 6.799708881853152], [101.37009883160157, 6.864090678406787], [101.37042196672843, 6.864027189522033], [101.3721659361636, 6.87309674786249]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031006_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031006_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031006_0e20/thumb,20190105_031006_0e20,2019-01-05T03:10:06.774197Z,0.01,95,52,0.11,15,8833,32647,True,3.8,1,PS2,PSScene4Band,30,760584,760371,3,planetscope,2019-01-06T04:07:54Z,finalized,standard,4299,0e20,2,0,1995642,133.9,46.8,2019-01-06T04:07:54Z,0.0,86,84
65,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.28218688522912, 6.418357318488597], [101.29166454694074, 6.465472971352395], [101.51674293276164, 6.421216144659319], [101.51581700236648, 6.416444419717772], [101.51478827902321, 6.411302165756821], [101.51481803563236, 6.411296306527235], [101.50937809454854, 6.383261907089125], [101.50229107186608, 6.347846782123091], [101.27708034963746, 6.392192752473481], [101.28218688522912, 6.418357318488597]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031013_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031013_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031013_0e20/thumb,20190105_031013_0e20,2019-01-05T03:10:13.220318Z,0.01,97,97,0.03,1,8838,32647,True,3.8,0,PS2,PSScene4Band,2,751881,715233,3,planetscope,2019-01-06T04:07:49Z,finalized,standard,4303,0e20,0,0,1995642,133.5,47.1,2019-01-06T04:07:49Z,0.0,92,99
66,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.20541848735203, 5.988263217075376], [100.99741091847058, 5.949171069166361], [100.98485560929817, 6.016620305680887], [101.19241053967599, 6.055625831199726], [101.19442716023762, 6.044695761313234], [101.19499906126305, 6.044803194393428], [101.20541848735203, 5.988263217075376]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032020_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032020_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032020_1043/thumb,20190105_032020_1043,2019-01-05T03:20:20.795951Z,0.0,98,49,0.27,41,8147,32647,True,3.6,0,PS2,PSScene4Band,0,719697,669846,3,planetscope,2019-01-06T04:07:46Z,finalized,standard,3954,1043,10,0,1995856,135.2,49.0,2019-01-06T04:07:46Z,0.1,93,59
67,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.46171611774714, 6.142608187652928], [101.23665163087016, 6.186859073113772], [101.251279099317, 6.260151540628344], [101.47613637029434, 6.215905678839664], [101.47430923270392, 6.206761116091766], [101.4745262016944, 6.206718441162423], [101.46171611774714, 6.142608187652928]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031016_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031016_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031016_0e20/thumb,20190105_031016_0e20,2019-01-05T03:10:16.443641Z,0.01,98,91,0.04,7,8835,32647,True,3.8,0,PS2,PSScene4Band,0,747504,692499,3,planetscope,2019-01-06T04:07:46Z,finalized,standard,4302,0e20,2,0,1995642,133.4,47.2,2019-01-06T04:07:46Z,0.0,94,93
68,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.35869203956322, 6.805076609994172], [101.58371628842272, 6.760925959816167], [101.56947675758003, 6.687497988387977], [101.34407882508145, 6.731721996673119], [101.35638518342859, 6.795340362000624], [101.35679459663095, 6.795260017683414], [101.35869203956322, 6.805076609994172]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031007_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031007_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031007_0e20/thumb,20190105_031007_0e20,2019-01-05T03:10:07.848463Z,0.01,96,84,0.06,9,8831,32647,True,3.8,0,PS2,PSScene4Band,4,759120,752838,3,planetscope,2019-01-06T04:07:43Z,finalized,standard,4298,0e20,3,0,1995642,133.8,46.9,2019-01-06T04:07:43Z,0.0,91,91
69,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.27808856046745, 6.397358563686439], [101.50309134866357, 6.353090869004768], [101.48885694713954, 6.279680988315913], [101.26372322803111, 6.323975405176811], [101.2760564863853, 6.387776713387973], [101.27621247707992, 6.387745998227551], [101.27808856046745, 6.397358563686439]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031014_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031014_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031014_0e20/thumb,20190105_031014_0e20,2019-01-05T03:10:14.295108Z,0.01,97,94,0.04,3,8828,32647,True,3.8,0,PS2,PSScene4Band,2,750435,707691,3,planetscope,2019-01-06T04:07:37Z,finalized,standard,4306,0e20,1,0,1995642,133.5,47.1,2019-01-06T04:07:37Z,0.0,92,97
70,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.29364969145158, 6.476602052747264], [101.30489877314561, 6.5334984706275], [101.52999638738686, 6.489142118876814], [101.52800663828997, 6.479195249828907], [101.52817220190906, 6.479162671272961], [101.52193757032006, 6.447039151536346], [101.51567688529414, 6.415744019969981], [101.29046457719713, 6.460080574285111], [101.29364969145158, 6.476602052747264]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031012_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031012_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031012_0e20/thumb,20190105_031012_0e20,2019-01-05T03:10:12.146052Z,0.01,98,96,0.01,1,8831,32647,True,3.8,0,PS2,PSScene4Band,3,753330,722763,3,planetscope,2019-01-06T04:07:12Z,finalized,standard,4306,0e20,0,0,1995642,133.6,47.1,2019-01-06T04:07:12Z,0.0,90,99
71,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.90781676697347, 6.416120314733843], [100.90556258661067, 6.428315117477958], [100.9058318377023, 6.428365763824645], [100.90368379970774, 6.439649289066002], [101.11176701680822, 6.478772747673949], [101.12156252861334, 6.427594280655976], [101.12457026214328, 6.411343276737385], [100.91620227507494, 6.372150788772756], [100.90781676697347, 6.416120314733843]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032027_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032027_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032027_1043/thumb,20190105_032027_1043,2019-01-05T03:20:27.41666Z,0.0,98,81,0.09,14,8152,32647,True,3.6,0,PS2,PSScene4Band,0,710541,716616,3,planetscope,2019-01-06T04:07:06Z,finalized,standard,3960,1043,5,0,1995856,135.5,48.6,2019-01-06T04:07:06Z,0.1,93,86
72,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.42224070123771, 5.938268817889248], [101.1975514985582, 5.98249771612337], [101.21218150716415, 6.055841806954151], [101.43637403158849, 6.011666616886329], [101.43443963566612, 6.001968384467295], [101.43495511986916, 6.001866998250359], [101.42224070123771, 5.938268817889248]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031019_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031019_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031019_0e20/thumb,20190105_031019_0e20,2019-01-05T03:10:19.666963Z,0.02,99,81,0.1,15,8813,32647,True,3.8,0,PS2,PSScene4Band,0,743268,669879,3,planetscope,2019-01-06T04:07:06Z,finalized,standard,4304,0e20,4,0,1995642,133.2,47.3,2019-01-06T04:07:06Z,0.0,96,85
73,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[101.25637017241588, 6.288199230719052], [101.26263937683247, 6.319582211581085], [101.26285892759714, 6.319538979172292], [101.26466184480584, 6.32885262936467], [101.48954260732643, 6.284608932763843], [101.48097011452022, 6.240097878492588], [101.47519741397574, 6.211206336536143], [101.25003375977626, 6.255493879747118], [101.25637017241588, 6.288199230719052]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031015_0e20,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031015_0e20/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_031015_0e20/thumb,20190105_031015_0e20,2019-01-05T03:10:15.369375Z,0.01,98,99,0.04,1,8835,32647,True,3.8,0,PS2,PSScene4Band,0,748953,700104,3,planetscope,2019-01-06T04:07:01Z,finalized,standard,4304,0e20,0,0,1995642,133.4,47.2,2019-01-06T04:07:01Z,0.0,92,99
74,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.88563631373367, 6.535332233346306], [100.88311411498432, 6.548845079719714], [100.88326494647356, 6.548873425181473], [100.88108297356916, 6.560280002687809], [101.08932473448989, 6.599317571411648], [101.10096483537275, 6.538570765194448], [101.10219636429979, 6.531970762189067], [100.8938772941777, 6.49282446883394], [100.88563631373367, 6.535332233346306]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032029_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032029_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032029_1043/thumb,20190105_032029_1043,2019-01-05T03:20:29.308815Z,0.0,95,77,0.05,6,8158,32647,True,3.6,0,PS2,PSScene4Band,16,707991,729942,3,planetscope,2019-01-06T04:06:59Z,finalized,standard,3956,1043,0,0,1995856,135.6,48.5,2019-01-06T04:06:59Z,0.1,86,94
75,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.92059693120162, 6.347783428328616], [100.91685775368875, 6.367947352199994], [100.91699885796226, 6.36797389555171], [100.91483899860725, 6.379299147502192], [101.12307781935495, 6.418431275464416], [101.13455479082042, 6.358016318786433], [101.1358493526774, 6.351013847556533], [100.92747901979227, 6.311822633268426], [100.92059693120162, 6.347783428328616]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032026_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032026_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032026_1043/thumb,20190105_032026_1043,2019-01-05T03:20:26.470845Z,0.0,98,79,0.09,14,8157,32647,True,3.6,0,PS2,PSScene4Band,0,711801,709947,3,planetscope,2019-01-06T04:06:56Z,finalized,standard,3960,1043,7,0,1995856,135.4,48.7,2019-01-06T04:06:56Z,0.1,92,86
76,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.873505696999, 6.599891306893406], [100.87175635647024, 6.609299757950616], [100.87193758530616, 6.609333795665151], [100.8698318522379, 6.620534004891984], [101.07812293830919, 6.659618406834742], [101.08820461927367, 6.606766424745794], [101.09089478345227, 6.592208270787419], [100.88246620407581, 6.553048966064299], [100.873505696999, 6.599891306893406]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032030_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032030_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032030_1043/thumb,20190105_032030_1043,2019-01-05T03:20:30.254631Z,0.0,95,42,0.12,28,8155,32647,True,3.6,0,PS2,PSScene4Band,26,706722,736605,3,planetscope,2019-01-06T04:06:53Z,finalized,standard,3959,1043,4,0,1995856,135.6,48.5,2019-01-06T04:06:53Z,0.1,84,72
77,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.89248634408408, 6.499999122314769], [101.10048358667211, 6.53911391673013], [101.11338101985623, 6.471729366066675], [100.9050368609474, 6.432541732919627], [100.89436610400898, 6.488594631222213], [100.89468568894166, 6.488654691403612], [100.89248634408408, 6.499999122314769]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032028_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032028_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032028_1043/thumb,20190105_032028_1043,2019-01-05T03:20:28.362476Z,0.0,98,88,0.06,8,8151,32647,True,3.6,0,PS2,PSScene4Band,1,709278,723288,3,planetscope,2019-01-06T04:06:53Z,finalized,standard,3959,1043,3,0,1995856,135.5,48.6,2019-01-06T04:06:53Z,0.0,90,92
78,assets.analytic_sr:download,100.609,7.00712,"{'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}","{'type': 'FeatureCollection', 'features': [{'type': 'Feature', 'properties': {}, 'geometry': {'type': 'Polygon', 'coordinates': [[[99.609, 6.00712], [101.609, 6.00712], [101.609, 8.00712], [99.609, 8.00712], [99.609, 6.00712]]]}}]}","[[[100.93746159066475, 6.25877557868701], [100.92625326004415, 6.318976859957515], [101.1344924308659, 6.358103754761872], [101.13644039704724, 6.347816803573507], [101.13662141025337, 6.346837677113585], [101.13662565598463, 6.346838475682382], [101.13799143040059, 6.339626002033764], [101.14699804649882, 6.290665022179463], [100.93886075948632, 6.251497920101464], [100.93746159066475, 6.25877557868701]]]",https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032025_1043,https://api.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032025_1043/assets/,https://tiles.planet.com/data/v1/item-types/PSScene4Band/items/20190105_032025_1043/thumb,20190105_032025_1043,2019-01-05T03:20:25.525029Z,0.0,99,60,0.19,29,8149,32647,True,3.6,0,PS2,PSScene4Band,0,713088,703278,3,planetscope,2019-01-06T04:06:51Z,finalized,standard,3959,1043,11,0,1995856,135.4,48.7,2019-01-06T04:06:51Z,0.1,91,71
